"GEO_ID","NAME","PCT016001","PCT016002","PCT016003","PCT016004","PCT016005","PCT016006","PCT016007","PCT016008","PCT016009","PCT016010","PCT016011","PCT016012","PCT016013","PCT016014","PCT016015","PCT016016","PCT016017","PCT016018","PCT016019","PCT016020","PCT016021","PCT016022","PCT016023","PCT016024","PCT016025","PCT016026"
"id","Geographic Area Name","Total","Total!!Family households","Total!!Family households!!Husband-wife family","Total!!Family households!!Husband-wife family!!With no children under 18 years","Total!!Family households!!Husband-wife family!!With one child under 18 years","Total!!Family households!!Husband-wife family!!With two children under 18 years","Total!!Family households!!Husband-wife family!!With three children under 18 years","Total!!Family households!!Husband-wife family!!With four or more children under 18 years","Total!!Family households!!Male householder, no wife present","Total!!Family households!!Male householder, no wife present!!With no children under 18 years","Total!!Family households!!Male householder, no wife present!!With one child under 18 years","Total!!Family households!!Male householder, no wife present!!With two children under 18 years","Total!!Family households!!Male householder, no wife present!!With three children under 18 years","Total!!Family households!!Male householder, no wife present!!With four or more children under 18 years","Total!!Family households!!Female householder, no husband present","Total!!Family households!!Female householder, no husband present!!With no children under 18 years","Total!!Family households!!Female householder, no husband present!!With one child under 18 years","Total!!Family households!!Female householder, no husband present!!With two children under 18 years","Total!!Family households!!Female householder, no husband present!!With three children under 18 years","Total!!Family households!!Female householder, no husband present!!With four or more children under 18 years","Total!!Nonfamily households","Total!!Nonfamily households!!With no children under 18 years","Total!!Nonfamily households!!With one child under 18 years","Total!!Nonfamily households!!With two children under 18 years","Total!!Nonfamily households!!With three children under 18 years","Total!!Nonfamily households!!With four or more children under 18 years"
"1400000US53067011100","Census Tract 111, Thurston County, Washington","1463","937","709","411","115","129","41","13","52","25","14","7","5","1","176","64","67","36","8","1","526","521","5","0","0","0"
"1400000US53033025101","Census Tract 251.01, King County, Washington","2032","1501","1149","539","229","260","97","24","130","55","42","23","8","2","222","72","77","52","14","7","531","525","3","3","0","0"
"1400000US53035091400","Census Tract 914, Kitsap County, Washington","1244","899","734","493","97","105","25","14","49","23","17","6","1","2","116","41","33","26","13","3","345","342","1","0","1","1"
"1400000US53029971300","Census Tract 9713, Island County, Washington","2108","1380","1188","956","104","78","36","14","53","23","18","7","2","3","139","62","40","28","8","1","728","722","6","0","0","0"
"1400000US53063010503","Census Tract 105.03, Spokane County, Washington","2335","1995","1775","1007","238","329","127","74","81","34","25","19","3","0","139","51","36","33","15","4","340","331","5","3","1","0"
"1400000US53029971700","Census Tract 9717, Island County, Washington","1765","1214","1049","758","110","111","52","18","66","30","15","15","6","0","99","46","29","16","5","3","551","544","5","1","1","0"
"1400000US53053070312","Census Tract 703.12, Pierce County, Washington","1582","1326","1119","485","222","275","99","38","77","21","26","16","7","7","130","43","45","33","6","3","256","245","5","4","1","1"
"1400000US53053071305","Census Tract 713.05, Pierce County, Washington","1353","971","691","427","97","114","31","22","79","32","33","7","6","1","201","65","73","36","19","8","382","375","3","2","2","0"
"1400000US53067012510","Census Tract 125.10, Thurston County, Washington","1212","888","686","351","118","134","60","23","45","12","17","10","4","2","157","37","59","43","15","3","324","321","3","0","0","0"
"1400000US53061052701","Census Tract 527.01, Snohomish County, Washington","564","425","370","233","44","59","27","7","17","9","4","3","0","1","38","18","10","8","1","1","139","137","1","1","0","0"
"1400000US53027990000","Census Tract 9900, Grays Harbor County, Washington","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US53033032313","Census Tract 323.13, King County, Washington","2392","1394","1160","513","306","272","54","15","85","46","22","14","2","1","149","55","58","27","7","2","998","994","2","1","1","0"
"1400000US53009940000","Census Tract 9400, Clallam County, Washington","497","335","161","72","39","25","13","12","67","24","19","13","4","7","107","23","32","24","19","9","162","160","1","1","0","0"
"1400000US53035091700","Census Tract 917, Kitsap County, Washington","2838","2175","1723","965","304","276","126","52","123","48","33","24","10","8","329","101","106","80","23","19","663","646","10","6","0","1"
"1400000US53049950800","Census Tract 9508, Pacific County, Washington","1244","727","604","527","37","26","12","2","34","21","7","3","3","0","89","45","22","12","6","4","517","512","5","0","0","0"
"1400000US53033022203","Census Tract 222.03, King County, Washington","1844","1377","1188","634","239","261","41","13","64","29","17","12","6","0","125","57","45","18","5","0","467","462","2","3","0","0"
"1400000US53057950100","Census Tract 9501, Skagit County, Washington","453","262","227","199","13","8","6","1","13","7","2","3","1","0","22","9","9","2","1","1","191","191","0","0","0","0"
"1400000US53077000400","Census Tract 4, Yakima County, Washington","3100","2193","1867","1246","245","229","102","45","115","53","37","11","10","4","211","81","58","46","23","3","907","901","4","1","1","0"
"1400000US53077001800","Census Tract 18, Yakima County, Washington","2162","1735","1332","675","186","200","161","110","178","52","53","39","17","17","225","59","49","52","34","31","427","424","1","2","0","0"
"1400000US53061051804","Census Tract 518.04, Snohomish County, Washington","1351","977","746","375","171","142","40","18","99","56","27","9","4","3","132","66","32","22","7","5","374","369","3","2","0","0"
"1400000US53011040301","Census Tract 403.01, Clark County, Washington","549","429","380","251","52","44","26","7","25","12","6","3","2","2","24","12","3","2","6","1","120","119","1","0","0","0"
"1400000US53063010402","Census Tract 104.02, Spokane County, Washington","2515","2009","1751","1073","253","262","93","70","104","47","24","20","12","1","154","64","46","30","11","3","506","498","6","1","1","0"
"1400000US53073000600","Census Tract 6, Whatcom County, Washington","779","115","49","39","3","2","3","2","8","3","4","1","0","0","58","13","26","10","5","4","664","663","1","0","0","0"
"1400000US53011040202","Census Tract 402.02, Clark County, Washington","1262","1001","891","522","107","135","69","58","42","17","15","6","4","0","68","30","18","14","5","1","261","259","2","0","0","0"
"1400000US53063001300","Census Tract 13, Spokane County, Washington","1515","854","532","301","100","80","38","13","100","28","41","25","4","2","222","76","83","46","11","6","661","655","6","0","0","0"
"1400000US53005010300","Census Tract 103, Benton County, Washington","2126","1311","946","555","141","157","61","32","128","39","48","27","5","9","237","90","73","44","23","7","815","810","4","0","1","0"
"1400000US53011040610","Census Tract 406.10, Clark County, Washington","1024","903","816","356","147","211","81","21","31","7","9","12","3","0","56","16","17","13","7","3","121","120","0","1","0","0"
"1400000US53033032005","Census Tract 320.05, King County, Washington","2136","1706","1313","611","278","274","102","48","133","42","48","28","9","6","260","74","88","57","30","11","430","416","8","5","1","0"
"1400000US53053063200","Census Tract 632, Pierce County, Washington","1785","1146","739","397","139","125","46","32","114","51","35","19","8","1","293","109","86","59","28","11","639","628","6","3","2","0"
"1400000US53053061001","Census Tract 610.01, Pierce County, Washington","1742","1009","784","526","115","103","30","10","59","29","20","7","0","3","166","77","52","31","3","3","733","727","4","2","0","0"
"1400000US53041972000","Census Tract 9720, Lewis County, Washington","1409","831","695","544","74","54","14","9","50","26","11","9","2","2","86","35","30","18","3","0","578","572","6","0","0","0"
"1400000US53077001300","Census Tract 13, Yakima County, Washington","945","647","438","232","74","62","44","26","70","21","22","12","9","6","139","38","40","30","16","15","298","293","1","4","0","0"
"1400000US53033001500","Census Tract 15, King County, Washington","1072","666","591","350","96","121","23","1","20","9","7","4","0","0","55","27","17","9","1","1","406","403","2","1","0","0"
"1400000US53035092100","Census Tract 921, Kitsap County, Washington","2482","1824","1485","894","230","242","77","42","130","53","43","27","5","2","209","75","68","39","15","12","658","642","12","4","0","0"
"1400000US53053072109","Census Tract 721.09, Pierce County, Washington","1527","1025","813","578","100","85","35","15","54","27","14","9","2","2","158","61","51","33","12","1","502","499","2","1","0","0"
"1400000US53061052118","Census Tract 521.18, Snohomish County, Washington","2258","1836","1581","617","309","454","142","59","98","34","29","23","7","5","157","46","56","47","8","0","422","419","2","0","1","0"
"1400000US53067011610","Census Tract 116.10, Thurston County, Washington","2886","2085","1646","966","316","255","74","35","103","33","39","20","6","5","336","105","123","67","30","11","801","795","4","1","0","1"
"1400000US53057952100","Census Tract 9521, Skagit County, Washington","1409","913","754","516","82","95","40","21","51","19","14","8","6","4","108","38","40","20","9","1","496","494","1","1","0","0"
"1400000US53011041328","Census Tract 413.28, Clark County, Washington","2303","1469","1113","529","230","251","79","24","100","33","36","23","4","4","256","62","104","73","15","2","834","829","4","1","0","0"
"1400000US53067011200","Census Tract 112, Thurston County, Washington","2183","999","554","338","102","69","35","10","116","49","40","20","4","3","329","106","122","71","18","12","1184","1177","7","0","0","0"
"1400000US53033023601","Census Tract 236.01, King County, Washington","1662","932","727","432","122","135","28","10","50","32","12","3","2","1","155","62","55","33","5","0","730","728","2","0","0","0"
"1400000US53011040909","Census Tract 409.09, Clark County, Washington","2129","1422","1097","700","156","157","58","26","77","23","35","12","5","2","248","107","67","58","14","2","707","697","8","2","0","0"
"1400000US53053060600","Census Tract 606, Pierce County, Washington","2570","1230","928","546","160","153","52","17","80","25","38","10","3","4","222","86","79","47","8","2","1340","1332","5","2","0","1"
"1400000US53063011500","Census Tract 115, Spokane County, Washington","593","377","266","161","34","46","17","8","33","14","13","4","2","0","78","22","28","18","8","2","216","213","1","2","0","0"
"1400000US53053072310","Census Tract 723.10, Pierce County, Washington","1598","1004","668","377","128","108","42","13","96","37","29","21","7","2","240","81","90","46","14","9","594","592","2","0","0","0"
"1400000US53061050102","Census Tract 501.02, Snohomish County, Washington","2162","1335","966","514","189","186","59","18","101","45","37","13","4","2","268","104","92","53","14","5","827","815","11","1","0","0"
"1400000US53029970800","Census Tract 9708, Island County, Washington","1121","694","546","338","78","80","32","18","34","12","17","3","0","2","114","35","43","27","5","4","427","420","7","0","0","0"
"1400000US53005011401","Census Tract 114.01, Benton County, Washington","1338","925","590","295","90","107","58","40","104","25","41","22","12","4","231","51","78","47","30","25","413","403","6","4","0","0"
"1400000US53053072905","Census Tract 729.05, Pierce County, Washington","1477","1377","900","201","232","279","126","62","20","1","8","6","3","2","457","2","169","154","95","37","100","100","0","0","0","0"
"1400000US53061042004","Census Tract 420.04, Snohomish County, Washington","1507","1073","789","396","167","161","49","16","104","44","33","17","5","5","180","64","59","43","10","4","434","426","6","1","1","0"
"1400000US53053063502","Census Tract 635.02, Pierce County, Washington","1661","1256","805","392","144","169","69","31","142","63","40","20","9","10","309","87","88","79","35","20","405","394","7","3","1","0"
"1400000US53059950300","Census Tract 9503, Skamania County, Washington","854","545","400","255","52","60","19","14","29","9","12","6","2","0","116","33","40","24","17","2","309","309","0","0","0","0"
"1400000US53061041704","Census Tract 417.04, Snohomish County, Washington","2169","1285","892","536","145","142","47","22","102","33","41","17","7","4","291","76","111","63","27","14","884","876","8","0","0","0"
"1400000US53033011401","Census Tract 114.01, King County, Washington","1679","951","583","326","121","100","29","7","91","48","18","17","6","2","277","77","103","66","20","11","728","720","8","0","0","0"
"1400000US53047940200","Census Tract 9402, Okanogan County, Washington","1102","773","415","227","61","75","31","21","120","48","36","19","12","5","238","65","81","43","29","20","329","327","1","0","0","1"
"1400000US53063003500","Census Tract 35, Spokane County, Washington","1605","156","98","82","6","6","4","0","21","9","10","2","0","0","37","14","11","6","4","2","1449","1447","2","0","0","0"
"1400000US53053072505","Census Tract 725.05, Pierce County, Washington","2710","2067","1789","1128","236","284","108","33","84","24","37","18","4","1","194","86","52","43","12","1","643","637","4","2","0","0"
"1400000US53067012310","Census Tract 123.10, Thurston County, Washington","3289","2502","1967","1118","303","363","126","57","140","50","38","33","12","7","395","113","125","91","48","18","787","774","5","7","0","1"
"1400000US53033028100","Census Tract 281, King County, Washington","822","526","330","145","57","67","29","32","82","36","30","10","3","3","114","31","41","20","8","14","296","290","5","1","0","0"
"1400000US53033032212","Census Tract 322.12, King County, Washington","2777","2169","1797","654","434","551","130","28","110","42","34","26","6","2","262","68","101","80","11","2","608","604","3","1","0","0"
"1400000US53033022400","Census Tract 224, King County, Washington","3584","2060","1698","942","307","356","74","19","122","47","49","14","10","2","240","97","94","42","7","0","1524","1520","2","2","0","0"
"1400000US53063012901","Census Tract 129.01, Spokane County, Washington","1170","777","593","354","85","93","40","21","48","16","16","8","7","1","136","51","40","26","14","5","393","389","1","3","0","0"
"1400000US53035092400","Census Tract 924, Kitsap County, Washington","2419","1535","1096","636","191","171","64","34","130","43","38","31","10","8","309","106","98","63","27","15","884","872","8","2","1","1"
"1400000US53007960500","Census Tract 9605, Chelan County, Washington","2517","1835","1510","870","236","224","117","63","134","51","51","18","8","6","191","72","61","39","15","4","682","675","6","1","0","0"
"1400000US53063002000","Census Tract 20, Spokane County, Washington","1730","936","494","244","103","89","41","17","121","36","48","18","13","6","321","94","117","72","23","15","794","771","20","2","0","1"
"1400000US53061052803","Census Tract 528.03, Snohomish County, Washington","1826","1306","986","516","186","169","79","36","114","48","28","22","10","6","206","79","58","45","16","8","520","508","7","4","1","0"
"1400000US53063011101","Census Tract 111.01, Spokane County, Washington","2782","1148","647","391","111","85","38","22","117","44","48","17","6","2","384","135","142","69","24","14","1634","1619","11","3","1","0"
"1400000US53029971800","Census Tract 9718, Island County, Washington","1196","737","630","479","74","60","12","5","29","10","13","5","1","0","78","35","24","17","2","0","459","458","1","0","0","0"
"1400000US53033029205","Census Tract 292.05, King County, Washington","2152","1057","653","371","127","104","36","15","131","61","39","17","11","3","273","90","99","58","19","7","1095","1085","6","3","1","0"
"1400000US53033009701","Census Tract 97.01, King County, Washington","2798","1207","944","630","154","133","25","2","90","45","30","11","4","0","173","68","64","32","7","2","1591","1580","9","2","0","0"
"1400000US53011043000","Census Tract 430, Clark County, Washington","719","448","311","197","50","42","14","8","36","15","10","7","3","1","101","38","32","21","5","5","271","270","1","0","0","0"
"1400000US53037975401","Census Tract 9754.01, Kittitas County, Washington","2456","880","618","330","111","114","43","20","69","50","11","5","2","1","193","62","70","35","21","5","1576","1570","6","0","0","0"
"1400000US53015001800","Census Tract 18, Cowlitz County, Washington","649","481","377","247","50","54","13","13","48","12","15","13","6","2","56","27","10","11","3","5","168","166","2","0","0","0"
"1400000US53033022606","Census Tract 226.06, King County, Washington","2341","1447","1208","661","234","244","58","11","89","48","28","11","1","1","150","71","49","22","6","2","894","890","2","1","1","0"
"1400000US53025011300","Census Tract 113, Grant County, Washington","1200","981","720","321","109","139","78","73","95","27","27","21","13","7","166","41","42","35","29","19","219","218","1","0","0","0"
"1400000US53053070313","Census Tract 703.13, Pierce County, Washington","2184","1690","1350","777","258","218","72","25","144","51","53","27","10","3","196","59","66","54","13","4","494","479","8","4","2","1"
"1400000US53033020800","Census Tract 208, King County, Washington","1747","1200","1004","596","176","175","41","16","58","35","11","10","2","0","138","60","51","19","7","1","547","543","2","1","0","1"
"1400000US53029970601","Census Tract 9706.01, Island County, Washington","1360","832","563","335","107","84","27","10","64","16","26","14","6","2","205","61","59","57","22","6","528","522","5","0","0","1"
"1400000US53057951400","Census Tract 9514, Skagit County, Washington","1534","1013","695","373","126","112","62","22","98","40","29","13","9","7","220","73","74","46","19","8","521","512","6","3","0","0"
"1400000US53011040712","Census Tract 407.12, Clark County, Washington","1702","1381","1117","453","219","269","118","58","101","27","33","22","9","10","163","52","42","43","13","13","321","305","9","6","1","0"
"1400000US53033032208","Census Tract 322.08, King County, Washington","3725","2030","1761","1008","314","316","100","23","93","42","31","16","3","1","176","79","61","33","2","1","1695","1690","3","2","0","0"
"1400000US53047971000","Census Tract 9710, Okanogan County, Washington","1745","1041","845","624","85","93","28","15","72","30","22","12","7","1","124","41","50","26","7","0","704","702","2","0","0","0"
"1400000US53061040800","Census Tract 408, Snohomish County, Washington","1134","437","288","190","51","25","14","8","54","25","21","5","3","0","95","28","42","17","5","3","697","692","3","2","0","0"
"1400000US53061051500","Census Tract 515, Snohomish County, Washington","2240","1210","827","484","148","131","42","22","121","62","34","17","7","1","262","109","78","36","20","19","1030","994","26","8","2","0"
"1400000US53033026600","Census Tract 266, King County, Washington","836","515","351","172","86","60","18","15","50","22","15","10","2","1","114","36","43","22","8","5","321","313","5","2","0","1"
"1400000US53071920400","Census Tract 9204, Walla Walla County, Washington","5","4","3","0","2","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0"
"1400000US53035091302","Census Tract 913.02, Kitsap County, Washington","2014","1702","1487","883","244","265","67","28","78","34","26","13","3","2","137","53","44","30","8","2","312","305","3","3","0","1"
"1400000US53073010404","Census Tract 104.04, Whatcom County, Washington","2500","1681","1376","818","196","228","86","48","111","35","41","20","10","5","194","65","57","48","17","7","819","809","6","3","1","0"
"1400000US53033028801","Census Tract 288.01, King County, Washington","826","478","327","175","52","58","26","16","44","21","15","8","0","0","107","44","29","23","6","5","348","340","7","1","0","0"
"1400000US53073010501","Census Tract 105.01, Whatcom County, Washington","2584","1993","1649","863","269","334","122","61","91","33","30","17","10","1","253","69","95","60","20","9","591","582","5","4","0","0"
"1400000US53033032213","Census Tract 322.13, King County, Washington","1388","1220","1113","380","239","356","110","28","32","14","11","6","1","0","75","33","17","17","7","1","168","165","2","1","0","0"
"1400000US53049950200","Census Tract 9502, Pacific County, Washington","1745","1093","814","531","106","93","55","29","111","35","43","22","7","4","168","53","56","38","14","7","652","647","5","0","0","0"
"1400000US53053073126","Census Tract 731.26, Pierce County, Washington","1071","905","712","194","157","229","92","40","63","11","22","19","6","5","130","15","51","39","15","10","166","160","5","1","0","0"
"1400000US53033023404","Census Tract 234.04, King County, Washington","1171","911","802","367","138","213","65","19","30","13","7","9","1","0","79","38","24","16","1","0","260","259","1","0","0","0"
"1400000US53033024701","Census Tract 247.01, King County, Washington","1423","988","770","394","150","179","42","5","59","26","22","8","2","1","159","64","56","28","10","1","435","433","2","0","0","0"
"1400000US53073010200","Census Tract 102, Whatcom County, Washington","2837","2126","1737","939","259","287","157","95","152","52","53","33","8","6","237","64","78","65","19","11","711","700","5","4","1","1"
"1400000US53033021903","Census Tract 219.03, King County, Washington","2445","1343","1062","603","200","177","58","24","86","39","33","11","2","1","195","75","73","33","10","4","1102","1097","3","1","1","0"
"1400000US53063010100","Census Tract 101, Spokane County, Washington","2271","1833","1617","1048","205","222","93","49","97","29","38","24","5","1","119","41","44","25","7","2","438","430","5","3","0","0"
"1400000US53005010814","Census Tract 108.14, Benton County, Washington","899","816","765","377","118","160","65","45","12","3","2","4","3","0","39","11","8","12","7","1","83","82","1","0","0","0"
"1400000US53063012401","Census Tract 124.01, Spokane County, Washington","1645","1189","1030","670","122","146","56","36","52","22","14","15","0","1","107","53","28","14","10","2","456","454","0","2","0","0"
"1400000US53063013000","Census Tract 130, Spokane County, Washington","2818","1932","1557","788","257","313","129","70","113","40","52","16","5","0","262","63","117","60","20","2","886","875","5","4","2","0"
"1400000US53063013300","Census Tract 133, Spokane County, Washington","1057","874","792","492","111","102","58","29","31","13","9","8","1","0","51","20","16","9","4","2","183","179","4","0","0","0"
"1400000US53053071407","Census Tract 714.07, Pierce County, Washington","2116","1733","1314","584","273","285","121","51","156","51","62","27","12","4","263","73","83","64","32","11","383","365","11","5","2","0"
"1400000US53061041810","Census Tract 418.10, Snohomish County, Washington","2230","1140","691","321","171","132","47","20","131","55","45","17","12","2","318","74","136","65","25","18","1090","1076","12","2","0","0"
"1400000US53061053802","Census Tract 538.02, Snohomish County, Washington","1896","1356","1031","462","212","191","115","51","111","35","39","26","6","5","214","81","60","48","14","11","540","519","15","4","0","2"
"1400000US53011041329","Census Tract 413.29, Clark County, Washington","1483","1022","831","349","157","230","71","24","51","19","10","17","3","2","140","43","48","33","10","6","461","458","1","2","0","0"
"1400000US53053071902","Census Tract 719.02, Pierce County, Washington","2187","1446","1167","771","164","152","58","22","77","30","27","14","4","2","202","80","72","34","10","6","741","735","5","1","0","0"
"1400000US53033027900","Census Tract 279, King County, Washington","2988","1551","1034","612","192","156","59","15","183","85","60","28","8","2","334","135","115","54","20","10","1437","1425","10","2","0","0"
"1400000US53061051702","Census Tract 517.02, Snohomish County, Washington","1791","1107","856","493","143","148","52","20","76","41","14","11","6","4","175","94","43","30","4","4","684","678","4","1","1","0"
"1400000US53077003200","Census Tract 32, Yakima County, Washington","2410","1753","1207","586","223","232","123","43","138","37","48","38","11","4","408","91","154","107","39","17","657","646","9","2","0","0"
"1400000US53033002500","Census Tract 25, King County, Washington","1245","669","549","278","130","123","16","2","27","15","7","5","0","0","93","39","37","16","1","0","576","576","0","0","0","0"
"1400000US53019970100","Census Tract 9701, Ferry County, Washington","1130","730","608","455","58","56","25","14","55","20","16","14","3","2","67","25","26","11","4","1","400","397","3","0","0","0"
"1400000US53063003100","Census Tract 31, Spokane County, Washington","1999","1161","692","327","131","146","55","33","129","59","37","21","10","2","340","91","126","76","37","10","838","829","7","2","0","0"
"1400000US53033025702","Census Tract 257.02, King County, Washington","1278","934","776","441","155","121","43","16","57","30","19","6","1","1","101","34","35","15","11","6","344","338","4","1","0","1"
"1400000US53061050800","Census Tract 508, Snohomish County, Washington","2500","1554","1205","696","211","224","54","20","96","43","30","21","1","1","253","109","81","49","8","6","946","942","3","0","0","1"
"1400000US53033010500","Census Tract 105, King County, Washington","3310","1280","972","598","189","149","31","5","92","44","40","6","2","0","216","84","88","37","7","0","2030","2024","3","3","0","0"
"1400000US53077000800","Census Tract 8, Yakima County, Washington","1861","1226","972","632","128","135","53","24","66","17","25","12","9","3","188","72","63","39","9","5","635","628","3","3","1","0"
"1400000US53033023201","Census Tract 232.01, King County, Washington","2586","1593","1335","665","393","222","38","17","85","48","23","11","2","1","173","80","53","29","6","5","993","988","4","1","0","0"
"1400000US53033022802","Census Tract 228.02, King County, Washington","1958","1267","1082","584","221","222","41","14","74","41","23","8","1","1","111","51","40","15","2","3","691","689","1","1","0","0"
"1400000US53033025301","Census Tract 253.01, King County, Washington","2396","1173","887","555","154","129","35","14","94","39","32","17","4","2","192","79","80","24","6","3","1223","1211","8","4","0","0"
"1400000US53029970100","Census Tract 9701, Island County, Washington","1044","740","627","402","95","89","27","14","42","11","16","10","5","0","71","27","21","14","6","3","304","298","5","1","0","0"
"1400000US53061041701","Census Tract 417.01, Snohomish County, Washington","1998","1013","663","407","95","94","36","31","87","38","23","18","6","2","263","98","79","55","23","8","985","977","7","1","0","0"
"1400000US53005010202","Census Tract 102.02, Benton County, Washington","2842","1442","956","564","159","151","54","28","103","51","28","12","9","3","383","105","138","85","39","16","1400","1386","7","6","1","0"
"1400000US53061041606","Census Tract 416.06, Snohomish County, Washington","1831","1282","894","407","198","194","68","27","107","32","39","26","8","2","281","69","92","74","28","18","549","540","6","2","1","0"
"1400000US53033032215","Census Tract 322.15, King County, Washington","1316","1244","1153","284","245","445","136","43","28","6","10","8","3","1","63","16","23","18","4","2","72","70","0","2","0","0"
"1400000US53011041003","Census Tract 410.03, Clark County, Washington","1564","1068","828","528","119","142","30","9","74","22","32","11","5","4","166","52","57","45","7","5","496","489","4","1","2","0"
"1400000US53063010700","Census Tract 107, Spokane County, Washington","1932","1628","1465","627","265","364","146","63","51","17","16","14","2","2","112","33","35","22","15","7","304","297","6","0","1","0"
"1400000US53009000600","Census Tract 6, Clallam County, Washington","1410","989","840","601","103","83","39","14","53","27","13","10","2","1","96","30","29","28","4","5","421","414","5","1","1","0"
"1400000US53011040905","Census Tract 409.05, Clark County, Washington","1168","920","781","496","99","131","33","22","56","29","15","7","5","0","83","34","24","20","3","2","248","244","2","2","0","0"
"1400000US53071920300","Census Tract 9203, Walla Walla County, Washington","3444","2046","1521","975","187","214","107","38","145","62","44","26","13","0","380","163","130","51","27","9","1398","1386","6","4","0","2"
"1400000US53005011600","Census Tract 116, Benton County, Washington","318","231","199","108","26","30","16","19","24","7","7","5","4","1","8","2","2","0","1","3","87","87","0","0","0","0"
"1400000US53033021905","Census Tract 219.05, King County, Washington","2033","1287","1019","573","179","189","57","21","74","37","19","11","5","2","194","82","71","34","5","2","746","744","2","0","0","0"
"1400000US53061051924","Census Tract 519.24, Snohomish County, Washington","2357","1593","1287","611","287","296","72","21","101","41","35","18","6","1","205","70","71","47","13","4","764","760","4","0","0","0"
"1400000US53011041320","Census Tract 413.20, Clark County, Washington","2184","1530","1050","506","195","213","91","45","145","43","59","28","13","2","335","96","111","90","28","10","654","646","3","5","0","0"
"1400000US53061052606","Census Tract 526.06, Snohomish County, Washington","1743","1352","1085","463","206","273","105","38","94","37","24","19","11","3","173","52","62","44","12","3","391","376","8","5","2","0"
"1400000US53033027400","Census Tract 274, King County, Washington","1816","1227","858","417","152","157","77","55","129","65","36","17","10","1","240","94","69","44","21","12","589","578","6","5","0","0"
"1400000US53009001400","Census Tract 14, Clallam County, Washington","1888","1386","1203","855","147","132","47","22","80","38","27","12","2","1","103","52","18","22","8","3","502","497","1","3","0","1"
"1400000US53005010600","Census Tract 106, Benton County, Washington","1758","1088","704","392","120","120","48","24","109","38","45","15","10","1","275","56","107","65","31","16","670","664","5","1","0","0"
"1400000US53077002701","Census Tract 27.01, Yakima County, Washington","842","754","503","173","82","99","79","70","81","19","27","19","10","6","170","36","28","39","37","30","88","86","1","1","0","0"
"1400000US53017950500","Census Tract 9505, Douglas County, Washington","1357","812","540","313","76","90","35","26","86","24","32","18","11","1","186","48","71","48","13","6","545","539","6","0","0","0"
"1400000US53033010200","Census Tract 102, King County, Washington","1910","1249","960","508","195","180","48","29","72","35","24","12","1","0","217","102","68","37","6","4","661","659","2","0","0","0"
"1400000US53053071505","Census Tract 715.05, Pierce County, Washington","1985","1322","940","532","180","134","57","37","115","48","33","26","5","3","267","94","82","54","23","14","663","651","8","3","1","0"
"1400000US53011041203","Census Tract 412.03, Clark County, Washington","1688","1162","791","426","132","145","50","38","101","46","28","10","10","7","270","81","91","54","30","14","526","518","5","1","0","2"
"1400000US53029970900","Census Tract 9709, Island County, Washington","1426","1334","1159","258","305","377","174","45","47","2","22","14","7","2","128","4","51","54","12","7","92","92","0","0","0","0"
"1400000US53033020100","Census Tract 201, King County, Washington","1252","897","765","490","120","119","30","6","28","16","6","4","2","0","104","55","33","13","2","1","355","353","1","1","0","0"
"1400000US53053072903","Census Tract 729.03, Pierce County, Washington","520","478","295","60","78","107","41","9","6","0","2","3","1","0","177","2","52","88","31","4","42","42","0","0","0","0"
"1400000US53065941000","Census Tract 9410, Stevens County, Washington","716","521","244","120","42","33","31","18","101","32","36","15","11","7","176","42","56","39","20","19","195","190","3","2","0","0"
"1400000US53035092704","Census Tract 927.04, Kitsap County, Washington","1246","920","789","511","111","109","43","15","45","15","16","5","6","3","86","35","28","18","3","2","326","324","2","0","0","0"
"1400000US53035080300","Census Tract 803, Kitsap County, Washington","1548","646","387","243","75","43","17","9","76","20","36","11","4","5","183","48","73","39","15","8","902","890","9","3","0","0"
"1400000US53053940004","Census Tract 9400.04, Pierce County, Washington","2568","1799","1426","943","207","178","63","35","131","74","35","16","4","2","242","105","77","38","15","7","769","756","7","4","1","1"
"1400000US53035092901","Census Tract 929.01, Kitsap County, Washington","2086","1605","1359","875","188","194","62","40","81","28","29","15","7","2","165","55","56","29","16","9","481","466","11","2","1","1"
"1400000US53033006100","Census Tract 61, King County, Washington","2789","856","721","553","78","70","19","1","51","28","16","7","0","0","84","50","22","11","1","0","1933","1931","2","0","0","0"
"1400000US53033029304","Census Tract 293.04, King County, Washington","1724","1260","1002","531","215","159","71","26","94","41","28","19","6","0","164","52","59","36","8","9","464","460","2","1","1","0"
"1400000US53033010002","Census Tract 100.02, King County, Washington","1711","949","640","346","146","112","23","13","100","65","18","11","3","3","209","113","60","29","5","2","762","755","7","0","0","0"
"1400000US53053071208","Census Tract 712.08, Pierce County, Washington","2916","1745","1271","653","219","255","91","53","135","45","40","28","9","13","339","109","115","77","27","11","1171","1151","14","4","1","1"
"1400000US53047970700","Census Tract 9707, Okanogan County, Washington","1646","1083","767","472","111","108","46","30","106","30","43","21","9","3","210","59","60","59","21","11","563","553","6","1","3","0"
"1400000US53053070206","Census Tract 702.06, Pierce County, Washington","1476","1114","918","491","152","168","75","32","89","39","30","11","7","2","107","36","30","26","10","5","362","355","4","0","3","0"
